gene_name,logFC,logCPM,PValue,significant,symbol,entrez_name,location,gene_type,comparison
ENSMUSG00000030789,-0.204143225309913,6.33960750364833,0.514718652445746,0,ITGAX,integrin subunit alpha X,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020412,-0.139721566355345,6.71175410648807,0.514768779451059,0,ASCC2,activating signal cointegrator 1 complex subunit 2,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000004730,-0.17575135017735,5.86735401542834,0.51491405841753,0,ADGRE1,adhesion G protein-coupled receptor E1,Plasma Membrane,G-protein coupled receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000015120,0.0673729951563799,6.93484890925928,0.515507305307498,0,UBE2I,ubiquitin conjugating enzyme E2 I,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000001025,-0.172435141503339,7.78563827608029,0.515641489304338,0,S100A6,S100 calcium binding protein A6,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020048,-0.11391382868657,9.31669528455282,0.515916455614449,0,HSP90B1,heat shock protein 90 beta family member 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029338,0.083531210811006,6.57855533522142,0.515940462113779,0,ANTXR2,ANTXR cell adhesion molecule 2,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000006932,-0.104863976742344,9.59998411937942,0.516406858625577,0,CTNNB1,catenin beta 1,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000051627,-0.192993681475698,6.57082258172234,0.51649456624495,0,H1f4,H1.4 linker histone, cluster member,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024853,-0.0750017190091476,7.68337376626274,0.516847742201565,0,SF3B2,splicing factor 3b subunit 2,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000053119,-0.0697485476230806,6.68439383667854,0.517498631759378,0,CHMP3,charged multivesicular body protein 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000036256,0.11145681639077,8.1623572375552,0.517529138787264,0,IGFBP7,insulin like growth factor binding protein 7,Extracellular Space,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000023010,-0.109143255727943,9.25477583864711,0.517618753209292,0,TMBIM6,transmembrane BAX inhibitor motif containing 6,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000216,-0.113837031070383,7.25432926819942,0.517702810671102,0,SCNN1G,sodium channel epithelial 1 subunit gamma,Plasma Membrane,ion channel,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000113673,0.229576052415349,7.09533335947841,0.517775593650282,0,AC127281.1, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000041870,0.0781279424178693,7.38151470548673,0.517899058736651,0,ANKRD13A,ankyrin repeat domain 13A,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000055065,0.109654206659122,8.78077832200778,0.51840246904546,0,DDX17,DEAD-box helicase 17,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025558,0.105646408951497,8.69805005898298,0.518533058003205,0,DOCK9,dedicator of cytokinesis 9,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000112496,0.251276038170595,6.73723016146365,0.518615374674076,0,RP23-228C13.2, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000061477,-0.155325356755443,7.13303486034676,0.51913380343983,0,RPS7,ribosomal protein S7,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000073079,-0.0913212877600336,6.66705578300171,0.51961381376883,0,SRP54,signal recognition particle 54,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035569,0.0818429538348752,7.96328982535722,0.519806523012488,0,ANKRD11,ankyrin repeat domain 11,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000060373,-0.0790012605100894,6.84204016332305,0.520222662988992,0,HNRNPC,heterogeneous nuclear ribonucleoprotein C,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000038495,0.0820998120321548,7.43307770417282,0.520387127255205,0,OTUD7B,OTU deubiquitinase 7B,Cytoplasm,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000054874,0.116194885860051,6.49659958017392,0.520517123039783,0,PCNX3,pecanex 3,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000076609,-0.340498125125814,6.31714021281631,0.521166754718217,0,IGKC,immunoglobulin kappa constant,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000071604,-0.151107961762831,6.52647196875263,0.521317343723298,0,FAM189A2,family with sequence similarity 189 member A2,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026349,0.0857966369787141,6.81726729110599,0.52137113957586,0,CCNT2,cyclin T2,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000028868,0.0817307961969226,7.39719024312939,0.521815719379634,0,WASF2,WASP family member 2,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021910,0.0997754137253105,8.36959483549834,0.522406450650207,0,Nisch,nischarin,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021182,-0.142615743523959,6.82428696973292,0.522765234114263,0,CCDC88C,coiled-coil domain containing 88C,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022964,-0.100219255690503,6.42646368962685,0.52346404309909,0,TMEM50B,transmembrane protein 50B,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000070493,-0.114707906776397,7.0633073074118,0.52353383807703,0,CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000054986,-0.138092163214798,10.1414840367067,0.524585317213556,0,SEC14L3,SEC14 like lipid binding 3,Extracellular Space,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000047714,0.0910167739311326,7.48853266995426,0.524694194845177,0,PPP1R2,protein phosphatase 1 regulatory inhibitor subunit 2,Cytoplasm,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000006333,-0.130592062849368,8.43016902872048,0.525115039606935,0,RPS9,ribosomal protein S9,Cytoplasm,translation regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026921,0.146350751628327,8.23536108903557,0.525415060409722,0,EGFL7,EGF like domain multiple 7,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000001435,0.122168262160669,6.36342547756913,0.525636828537228,0,COL18A1,collagen type XVIII alpha 1 chain,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022336,-0.115724719211748,6.29031772553856,0.525696730286509,0,EIF3E,eukaryotic translation initiation factor 3 subunit E,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027215,-0.103628672149687,6.41648669078446,0.525764269478389,0,CD82,CD82 molecule,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000038648,0.0823142523533038,6.70425572979238,0.526061803750009,0,CREB3L2,cAMP responsive element binding protein 3 like 2,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030744,-0.121826209820854,8.62171327592769,0.526320041978796,0,RPS3,ribosomal protein S3,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000036181,-0.177379534316231,6.83277366028434,0.526483123813709,0,H1-2,H1.2 linker histone, cluster member,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000058006,0.0982616635762446,6.50439254273807,0.526632749830799,0,MDN1,midasin AAA ATPase 1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000044641,-0.156434692567787,6.36220392736549,0.526853248725522,0,PARD6B,par-6 family cell polarity regulator beta,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030591,-0.120968611408542,6.24893515548273,0.526943961882833,0,PSMD8,proteasome 26S subunit, non-ATPase 8,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024610,-0.14446330918497,9.69792697790346,0.527512336696655,0,CD74,CD74 molecule,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000044258,0.190365195861739,6.91849187782945,0.527926365953559,0,Ctla2a/Ctla2b,cytotoxic T lymphocyte-associated protein 2 alpha,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000005779,-0.152676713049986,6.35530549318355,0.528006252469839,0,PSMB4,proteasome 20S subunit beta 4,Cytoplasm,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035992,-0.084167778931709,6.46232123172309,0.528745459134375,0,FNIP1,folliculin interacting protein 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000036529,0.0951961172912169,6.70553816327313,0.529508645652077,0,SBF1,SET binding factor 1,Plasma Membrane,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026421,-0.100974436532165,8.61609689154069,0.529674367892257,0,CSRP1,cysteine and glycine rich protein 1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025034,0.0968988305862731,6.5533500906191,0.529793315193798,0,TRIM8,tripartite motif containing 8,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000036438,-0.0850338367819655,7.95506541939767,0.530049291406486,0,Calm1 (includes others),calmodulin 1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000047945,-0.214206837235753,5.22404039226004,0.530462494265386,0,MARCKSL1,MARCKS like 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021395,0.0634226601158829,6.62963116517507,0.530770980880953,0,SPIN1,spindlin 1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030560,-0.132873237618921,8.90439836922073,0.530909033002037,0,CTSC,cathepsin C,Cytoplasm,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000018286,-0.12613466573746,6.26294330735974,0.530946147707888,0,PSMB6,proteasome 20S subunit beta 6,Nucleus,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000095079,0.350116672316261,6.23341564879751,0.531036872283305,0,Igha,immunoglobulin heavy constant alpha,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000016194,0.175791035353928,6.89160676523813,0.531208023483557,0,HSD11B1,hydroxysteroid 11-beta dehydrogenase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026981,-0.32068714800253,7.19144886591435,0.531580451366373,0,IL1RN,interleukin 1 receptor antagonist,Extracellular Space,cytokine,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000061306,-0.0765665243014041,7.32418650209459,0.531934626919573,0,SLC38A10,solute carrier family 38 member 10,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000037410,0.0695744490323194,6.96621547002237,0.53197424315655,0,TBC1D2B,TBC1 domain family member 2B,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025608,0.13487155017002,8.23979719636042,0.53221564264133,0,Podxl,podocalyxin-like,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000009585,0.118585313059646,6.49931729638506,0.532468664208533,0,APOBEC3B,apolipoprotein B mRNA editing enzyme catalytic subunit 3B,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024614,-0.0759469957262782,6.5866937246267,0.532714533301472,0,TMX3,thioredoxin related transmembrane protein 3,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000078,0.102495337494049,8.14824747741111,0.533078054658047,0,KLF6,Kruppel like factor 6,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021178,-0.121087634909863,6.19849603980907,0.533510914196584,0,PSMC1,proteasome 26S subunit, ATPase 1,Nucleus,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000048126,0.100343970251803,7.69916670470221,0.533634599632302,0,COL6A3,collagen type VI alpha 3 chain,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000050721,-0.147801833537326,5.96212156067655,0.533709252181928,0,PLEKHO2,pleckstrin homology domain containing O2,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022234,-0.0895227026791555,7.00371764126749,0.534099030013543,0,CCT5,chaperonin containing TCP1 subunit 5,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000402,-0.166550442879759,6.29209067541192,0.534209153587935,0,EGFL6,EGF like domain multiple 6,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022536,-0.0633010345919853,6.89604920497834,0.534288626165967,0,GLYR1,glyoxylate reductase 1 homolog,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024063,-0.0916749193553947,7.30359312467905,0.534350348772675,0,LBH,LBH regulator of WNT signaling pathway,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000040225,0.0962186973946827,8.50501143352341,0.534408299565795,0,PRRC2C,proline rich coiled-coil 2C,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000064367,-0.271987602822569,9.81974320279704,0.534468508044353,0,MT-ND5,NADH dehydrogenase, subunit 5 (complex I),Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032458,-0.0753146971097828,7.17118958227898,0.534493756811686,0,COPB2,COPI coat complex subunit beta 2,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000051223,-0.073341165310057,7.28270476515594,0.534782470021773,0,BZW1,basic leucine zipper and W2 domains 1,Cytoplasm,translation regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000023977,0.0715767079613072,6.92907523781436,0.534814780045217,0,UBR2,ubiquitin protein ligase E3 component n-recognin 2,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000003814,-0.127529162451065,9.04868035795062,0.5348281906342,0,CALR,calreticulin,Cytoplasm,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035877,0.0920923019824016,6.94727292375204,0.535289699130178,0,ZHX3,zinc fingers and homeoboxes 3,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021754,-0.0958712861383591,6.39080432343343,0.535387454486511,0,MAP3K1,mitogen-activated protein kinase kinase kinase 1,Cytoplasm,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000008855,-0.104937349978701,6.36371127858087,0.535406052916105,0,HDAC5,histone deacetylase 5,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000040940,0.108414812814591,7.14172054436719,0.53585900173382,0,ARHGEF1,Rho guanine nucleotide exchange factor 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000034993,0.0906392323308271,6.94649705220581,0.536105380028049,0,VAT1,vesicle amine transport 1,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026971,-0.189008687960997,6.49919356574403,0.536238658193758,0,ITGB6,integrin subunit beta 6,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026600,-0.0925561428307327,7.85459459781066,0.536292712262265,0,SOAT1,sterol O-acyltransferase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000034227,-0.198328728462942,6.58797919999125,0.536439918756463,0,FOXJ1,forkhead box J1,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027130,0.067914717830723,7.14633843038806,0.536609467042752,0,SLC12A6,solute carrier family 12 member 6,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000290,-0.173873469103811,7.16493321127629,0.536825185343119,0,ITGB2,integrin subunit beta 2,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032547,-0.0754232567049184,6.44495544215687,0.537163054144001,0,RYK,receptor like tyrosine kinase,Plasma Membrane,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026031,0.0932624099192204,8.14318141238239,0.5374282665419,0,CFLAR,CASP8 and FADD like apoptosis regulator,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000008475,-0.0849168564893178,7.00761504046663,0.537697072662931,0,ARPC5,actin related protein 2/3 complex subunit 5,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000036644,-0.0648408315358259,6.82500251581498,0.537835248317969,0,TBC1D9B,TBC1 domain family member 9B,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000100755,-0.114777358592329,6.92481611713876,0.538179714774174,0,Rps23-ps1,ribosomal protein S23, pseudogene 1,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000041891,-0.0724296070416072,6.86478248397479,0.538267311323358,0,LMAN1,lectin, mannose binding 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027630,-0.0654783606876655,6.947112472598,0.538289362526564,0,TBL1XR1,TBL1X receptor 1,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
